"","Time","Date","Flags","pm","pmb","avgpm","avgpmb","datetime"
"6892","07:50:00",2022-04-28,"--------","12.0619","9.92192","13.8139","6.68606",2022-04-28 07:50:00
"6893","07:55:00",2022-04-28,"--------","15.131","11.6545","13.8139","6.68606",2022-04-28 07:55:00
"6894","08:00:00",2022-04-28,"--------","17.0377","7.90121","13.8139","6.68606",2022-04-28 08:00:00
"6895","08:05:00",2022-04-28,"--------","18.7829","6.29763","13.8139","6.68606",2022-04-28 08:05:00
"6896","08:10:00",2022-04-28,"--------","18.7829","6.29763","13.8139","6.68606",2022-04-28 08:10:00
"6897","08:15:00",2022-04-28,"--------","18.7829","6.29759","13.8139","6.68606",2022-04-28 08:15:00
"6898","08:20:00",2022-04-28,"--------","21.9659","3.42416","13.8139","6.68606",2022-04-28 08:20:00
"6899","08:25:00",2022-04-28,"--------","27.8564","-2.17388","13.8139","6.68606",2022-04-28 08:25:00
"6900","08:30:00",2022-04-28,"--------","31.4233","-6.0835","13.8139","6.68606",2022-04-28 08:30:00
"6901","08:35:00",2022-04-28,"--------","32.4818","-6.9981","13.8139","6.68606",2022-04-28 08:35:00
"6902","08:40:00",2022-04-28,"--------","31.2494","-8.96004","13.8139","6.68606",2022-04-28 08:40:00
"6903","08:45:00",2022-04-28,"--------","32.873","-9.68225","13.8139","6.68606",2022-04-28 08:45:00
"6904","08:50:00",2022-04-28,"--------","30.3292","-7.14701","13.8139","6.68606",2022-04-28 08:50:00
"6905","08:55:00",2022-04-28,"--------","23.4461","-3.68814","13.8139","6.68606",2022-04-28 08:55:00
"6906","09:00:00",2022-04-28,"--------","20.8182","1.65743","13.8139","6.68606",2022-04-28 09:00:00
"6907","09:05:00",2022-04-28,"--------","19.3228","2.75803","13.8139","6.68606",2022-04-28 09:05:00
"6908","09:10:00",2022-04-28,"--------","17.3341","2.39338","13.8139","6.68606",2022-04-28 09:10:00
"6909","09:15:00",2022-04-28,"--------","18.0845","2.10544","13.8139","6.68606",2022-04-28 09:15:00
"6910","09:20:00",2022-04-28,"--------","19.0455","3.8398","13.8139","6.68606",2022-04-28 09:20:00
"6911","09:25:00",2022-04-28,"--------","22.0809","5.39584","13.8139","6.68606",2022-04-28 09:25:00
"6912","09:30:00",2022-04-28,"--------","20.6693","5.69381","13.8139","6.68606",2022-04-28 09:30:00
"6913","09:35:00",2022-04-28,"--------","19.1943","5.53021","13.8139","6.68606",2022-04-28 09:35:00
"6914","09:40:00",2022-04-28,"--------","16.155","4.44218","13.8139","6.68606",2022-04-28 09:40:00
"6915","09:45:00",2022-04-28,"--------","17.2128","4.08509","13.8139","6.68606",2022-04-28 09:45:00
"6916","09:50:00",2022-04-28,"--------","18.2044","0.946578","13.8139","6.68606",2022-04-28 09:50:00
"6917","09:55:00",2022-04-28,"--------","20.5057","2.92292","13.8139","6.68606",2022-04-28 09:55:00
"6918","10:00:00",2022-04-28,"--------","20.0827","4.94493","13.8139","6.68606",2022-04-28 10:00:00
"6919","10:05:00",2022-04-28,"--------","19.4548","4.28494","13.8139","6.68606",2022-04-28 10:05:00
"6920","10:10:00",2022-04-28,"--------","18.1977","2.03408","13.8139","6.68606",2022-04-28 10:10:00
"6921","10:15:00",2022-04-28,"--------","16.0375","2.21095","13.8139","6.68606",2022-04-28 10:15:00
"6922","10:20:00",2022-04-28,"--------","13.8758","-0.169759","13.8139","6.68606",2022-04-28 10:20:00
"6923","10:25:00",2022-04-28,"--------","12.0203","0.0396709","13.8139","6.68606",2022-04-28 10:25:00
"6924","10:30:00",2022-04-28,"--------","11.444","5.75929","13.8139","6.68606",2022-04-28 10:30:00
"6925","10:35:00",2022-04-28,"--------","11.2986","7.48026","13.8139","6.68606",2022-04-28 10:35:00
"6926","10:40:00",2022-04-28,"--------","11.1743","5.72839","13.8139","6.68606",2022-04-28 10:40:00
"6927","10:45:00",2022-04-28,"--------","11.869","2.53979","13.8139","6.68606",2022-04-28 10:45:00
"6928","10:50:00",2022-04-28,"--------","18.7975","11.49","13.8139","6.68606",2022-04-28 10:50:00
"6929","10:55:00",2022-04-28,"--------","27.673","23.8241","13.8139","6.68606",2022-04-28 10:55:00
"6930","11:00:00",2022-04-28,"--------","34.5644","33.6229","13.8139","6.68606",2022-04-28 11:00:00
"6931","11:05:00",2022-04-28,"--------","35.4097","35.8673","13.8139","6.68606",2022-04-28 11:05:00
"6932","11:10:00",2022-04-28,"--------","30.6176","32.2884","13.8139","6.68606",2022-04-28 11:10:00
"6933","11:15:00",2022-04-28,"--------","28.7765","29.6077","13.8139","6.68606",2022-04-28 11:15:00
"6934","11:20:00",2022-04-28,"--------","23.2519","25.6901","13.8139","6.68606",2022-04-28 11:20:00
"6935","11:25:00",2022-04-28,"--------","22.2005","21.2089","13.8139","6.68606",2022-04-28 11:25:00
"6936","11:30:00",2022-04-28,"--------","17.3733","14.7265","13.8139","6.68606",2022-04-28 11:30:00
"6937","11:35:00",2022-04-28,"--------","13.3903","12.4772","13.8139","6.68606",2022-04-28 11:35:00
"6938","11:40:00",2022-04-28,"--------","7.69497","7.12564","13.8139","6.68606",2022-04-28 11:40:00
"6939","11:45:00",2022-04-28,"--------","5.02946","5.15624","13.8139","6.68606",2022-04-28 11:45:00
"6940","11:50:00",2022-04-28,"--------","7.57892","1.3479","13.8139","6.68606",2022-04-28 11:50:00
"6941","11:55:00",2022-04-28,"--------","10.6602","-1.07268","13.8139","6.68606",2022-04-28 11:55:00
"6942","12:00:00",2022-04-28,"--------","7.40532","-1.10536","13.8139","6.68606",2022-04-28 12:00:00
"6943","12:05:00",2022-04-28,"--------","8.42965","-1.59858","13.8139","6.68606",2022-04-28 12:05:00
"6944","12:10:00",2022-04-28,"--------","11.7461","2.18323","13.8139","6.68606",2022-04-28 12:10:00
"6945","12:15:00",2022-04-28,"--------","12.4583","0.179217","13.8139","6.68606",2022-04-28 12:15:00
"6946","12:20:00",2022-04-28,"--------","11.4464","1.63167","13.8139","6.68606",2022-04-28 12:20:00
"6947","12:25:00",2022-04-28,"--------","10.7005","0.36648","13.8139","6.68606",2022-04-28 12:25:00
"6948","12:30:00",2022-04-28,"--------","9.82503","4.14818","13.8139","6.68606",2022-04-28 12:30:00
"6949","12:35:00",2022-04-28,"--------","10.0803","4.77932","13.8139","6.68606",2022-04-28 12:35:00
"6950","12:40:00",2022-04-28,"--------","8.72879","3.80686","13.8139","6.68606",2022-04-28 12:40:00
"6951","12:45:00",2022-04-28,"--------","7.25374","4.64908","13.8139","6.68606",2022-04-28 12:45:00
"6952","12:50:00",2022-04-28,"--------","6.96467","5.18362","13.8139","6.68606",2022-04-28 12:50:00
"6953","12:55:00",2022-04-28,"--------","7.37011","4.53446","13.8139","6.68606",2022-04-28 12:55:00
"6954","13:00:00",2022-04-28,"--------","12.0463","4.14459","13.8139","6.68606",2022-04-28 13:00:00
"6955","13:05:00",2022-04-28,"--------","9.0927","4.5451","13.8139","6.68606",2022-04-28 13:05:00
"6956","13:10:00",2022-04-28,"--------","6.03291","3.25432","13.8139","6.68606",2022-04-28 13:10:00
"6957","13:15:00",2022-04-28,"--------","6.3516","2.47132","13.8139","6.68606",2022-04-28 13:15:00
"6958","13:20:00",2022-04-28,"--------","6.74726","2.21768","13.8139","6.68606",2022-04-28 13:20:00
"6959","13:25:00",2022-04-28,"--------","7.00648","-1.87825","13.8139","6.68606",2022-04-28 13:25:00
"6960","13:30:00",2022-04-28,"--------","9.8962","-3.11965","13.8139","6.68606",2022-04-28 13:30:00
"6961","13:35:00",2022-04-28,"--------","11.1318","-0.545775","13.8139","6.68606",2022-04-28 13:35:00
"6962","13:40:00",2022-04-28,"--------","8.84713","2.79927","13.8139","6.68606",2022-04-28 13:40:00
"6963","13:45:00",2022-04-28,"--------","5.67528","5.05538","13.8139","6.68606",2022-04-28 13:45:00
"6964","13:50:00",2022-04-28,"--------","2.84454","4.08215","13.8139","6.68606",2022-04-28 13:50:00
"6965","13:55:00",2022-04-28,"--------","3.81954","4.77693","13.8139","6.68606",2022-04-28 13:55:00
"6966","14:00:00",2022-04-28,"--------","6.54039","3.38917","13.8139","6.68606",2022-04-28 14:00:00
"6967","14:05:00",2022-04-28,"--------","5.60365","3.16193","13.8139","6.68606",2022-04-28 14:05:00
"6968","14:10:00",2022-04-28,"--------","7.27556","4.14347","13.8139","6.68606",2022-04-28 14:10:00
"6969","14:15:00",2022-04-28,"--------","9.80127","3.66482","13.8139","6.68606",2022-04-28 14:15:00
"6970","14:20:00",2022-04-28,"--------","10.5979","3.60033","13.8139","6.68606",2022-04-28 14:20:00
"6971","14:25:00",2022-04-28,"--------","9.27478","1.37071","13.8139","6.68606",2022-04-28 14:25:00
"6972","14:30:00",2022-04-28,"--------","9.06968","-1.5226","13.8139","6.68606",2022-04-28 14:30:00
"6973","14:35:00",2022-04-28,"--------","6.83391","-2.01848","13.8139","6.68606",2022-04-28 14:35:00
"6974","14:40:00",2022-04-28,"--------","7.76133","-0.143372","13.8139","6.68606",2022-04-28 14:40:00
"6975","14:45:00",2022-04-28,"--------","7.42771","-0.887604","13.8139","6.68606",2022-04-28 14:45:00
"6976","14:50:00",2022-04-28,"--------","5.50887","-1.4227","13.8139","6.68606",2022-04-28 14:50:00
"6977","14:55:00",2022-04-28,"--------","7.28379","3.9615","13.8139","6.68606",2022-04-28 14:55:00
"6978","15:00:00",2022-04-28,"--------","5.93594","3.35772","13.8139","6.68606",2022-04-28 15:00:00
"6979","15:05:00",2022-04-28,"--------","7.57131","2.51185","13.8139","6.68606",2022-04-28 15:05:00
"6980","15:10:00",2022-04-28,"--------","9.1124","3.55328","13.8139","6.68606",2022-04-28 15:10:00
"6981","15:15:00",2022-04-28,"--------","8.68386","5.09778","13.8139","6.68606",2022-04-28 15:15:00
"6982","15:20:00",2022-04-28,"--------","8.70395","3.43182","13.8139","6.68606",2022-04-28 15:20:00
"6983","15:25:00",2022-04-28,"--------","12.297","1.93036","13.8139","6.68606",2022-04-28 15:25:00
"6984","15:30:00",2022-04-28,"--------","12.7665","-2.91987","13.8139","6.68606",2022-04-28 15:30:00
"6985","15:35:00",2022-04-28,"--------","8.34732","-4.01626","13.8139","6.68606",2022-04-28 15:35:00
"6986","15:40:00",2022-04-28,"--------","6.03818","-0.153649","13.8139","6.68606",2022-04-28 15:40:00
"6987","15:45:00",2022-04-28,"--------","5.69091","2.25596","13.8139","6.68606",2022-04-28 15:45:00
"6988","15:50:00",2022-04-28,"--------","4.16686","1.9708","13.8139","6.68606",2022-04-28 15:50:00
"6989","15:55:00",2022-04-28,"--------","4.14996","3.75019","13.8139","6.68606",2022-04-28 15:55:00
"6990","16:00:00",2022-04-28,"--------","3.86887","1.55019","13.8139","6.68606",2022-04-28 16:00:00
"6991","16:05:00",2022-04-28,"--------","5.14855","0.462733","13.8139","6.68606",2022-04-28 16:05:00
"6992","16:10:00",2022-04-28,"--------","5.14855","0.462733","13.8139","6.68606",2022-04-28 16:10:00
"6993","16:15:00",2022-04-28,"--------","5.14861","0.462693","13.8139","6.68606",2022-04-28 16:15:00
"6994","16:20:00",2022-04-28,"--------","5.31667","-1.90144","13.8139","6.68606",2022-04-28 16:20:00
"6995","16:25:00",2022-04-28,"--------","7.24285","-10.6446","13.8139","6.68606",2022-04-28 16:25:00
"6996","16:30:00",2022-04-28,"--------","11.5363","-19.2902","13.8139","6.68606",2022-04-28 16:30:00
"6997","16:35:00",2022-04-28,"--------","14.4884","-19.9183","13.8139","6.68606",2022-04-28 16:35:00
"6998","16:40:00",2022-04-28,"--------","12.2336","-22.5279","13.8139","6.68606",2022-04-28 16:40:00
"6999","16:45:00",2022-04-28,"--------","9.07129","-22.5554","13.8139","6.68606",2022-04-28 16:45:00
"7000","16:50:00",2022-04-28,"--------","8.41527","-21.1784","13.8139","6.68606",2022-04-28 16:50:00
"7001","16:55:00",2022-04-28,"--------","7.99436","-20.6104","13.8139","6.68606",2022-04-28 16:55:00
"7002","17:00:00",2022-04-28,"--------","7.24192","-17.5442","13.8139","6.68606",2022-04-28 17:00:00
"7003","17:05:00",2022-04-28,"--------","9.081","-12.8831","13.8139","6.68606",2022-04-28 17:05:00
"7004","17:10:00",2022-04-28,"--------","3.57271","-9.77299","13.8139","6.68606",2022-04-28 17:10:00
"7005","17:15:00",2022-04-28,"--------","2.1729","-7.82734","13.8139","6.68606",2022-04-28 17:15:00
"7006","17:20:00",2022-04-28,"--------","1.08537","-5.15524","13.8139","6.68606",2022-04-28 17:20:00
"7007","17:25:00",2022-04-28,"--------","2.31962","-1.86417","13.8139","6.68606",2022-04-28 17:25:00
"7008","17:30:00",2022-04-28,"--------","3.43145","-2.35583","13.8139","6.68606",2022-04-28 17:30:00
"7009","17:35:00",2022-04-28,"--------","5.78624","-5.01689","13.8139","6.68606",2022-04-28 17:35:00
"7010","17:40:00",2022-04-28,"--------","2.96606","-1.37633","13.8139","6.68606",2022-04-28 17:40:00
"7011","17:45:00",2022-04-28,"--------","1.58231","2.08741","13.8139","6.68606",2022-04-28 17:45:00
"7012","17:50:00",2022-04-28,"--------","4.11736","3.88531","13.8139","6.68606",2022-04-28 17:50:00
"7013","17:55:00",2022-04-28,"--------","6.62581","6.90443","13.8139","6.68606",2022-04-28 17:55:00
"7014","18:00:00",2022-04-28,"--------","10.8948","6.02131","13.8139","6.68606",2022-04-28 18:00:00
"7015","18:05:00",2022-04-28,"--------","12.2597","5.66505","13.8139","6.68606",2022-04-28 18:05:00
"7016","18:10:00",2022-04-28,"--------","10.2682","4.21736","13.8139","6.68606",2022-04-28 18:10:00
"7017","18:15:00",2022-04-28,"--------","9.16043","3.1738","13.8139","6.68606",2022-04-28 18:15:00
"7018","18:20:00",2022-04-28,"--------","12.2171","3.29143","13.8139","6.68606",2022-04-28 18:20:00
"7019","18:25:00",2022-04-28,"--------","14.1675","5.15","13.8139","6.68606",2022-04-28 18:25:00
"7020","18:30:00",2022-04-28,"--------","15.2532","7.58597","13.8139","6.68606",2022-04-28 18:30:00
"7021","18:35:00",2022-04-28,"--------","16.2661","8.62263","13.8139","6.68606",2022-04-28 18:35:00
"7022","18:40:00",2022-04-28,"--------","12.2818","7.02803","13.8139","6.68606",2022-04-28 18:40:00
"7023","18:45:00",2022-04-28,"--------","10.5714","2.54899","13.8139","6.68606",2022-04-28 18:45:00
"7024","18:50:00",2022-04-28,"--------","11.9174","3.7426","13.8139","6.68606",2022-04-28 18:50:00
"7025","18:55:00",2022-04-28,"--------","10.9449","2.93172","13.8139","6.68606",2022-04-28 18:55:00
"7026","19:00:00",2022-04-28,"--------","8.91676","-0.508054","13.8139","6.68606",2022-04-28 19:00:00
"7027","19:05:00",2022-04-28,"--------","4.3386","-4.09092","13.8139","6.68606",2022-04-28 19:05:00
"7028","19:10:00",2022-04-28,"--------","2.15209","-3.84999","13.8139","6.68606",2022-04-28 19:10:00
"7029","19:15:00",2022-04-28,"--------","1.19952","-4.41665","13.8139","6.68606",2022-04-28 19:15:00
"7030","19:20:00",2022-04-28,"--------","-0.0986479","-7.02563","13.8139","6.68606",2022-04-28 19:20:00
"7031","19:25:00",2022-04-28,"--------","-3.44618","-6.97992","13.8139","6.68606",2022-04-28 19:25:00
"7032","19:30:00",2022-04-28,"--------","-4.45776","-5.3767","13.8139","6.68606",2022-04-28 19:30:00
"7033","19:35:00",2022-04-28,"--------","-0.72278","-3.00754","13.8139","6.68606",2022-04-28 19:35:00
"7034","19:40:00",2022-04-28,"--------","3.5329","-2.61156","13.8139","6.68606",2022-04-28 19:40:00
"7035","19:45:00",2022-04-28,"--------","3.98615","-1.01281","13.8139","6.68606",2022-04-28 19:45:00
"7036","19:50:00",2022-04-28,"--------","4.03658","-0.428823","13.8139","6.68606",2022-04-28 19:50:00
"7037","19:55:00",2022-04-28,"--------","5.25652","2.65635","13.8139","6.68606",2022-04-28 19:55:00
"7038","20:00:00",2022-04-28,"--------","3.5736","3.49649","13.8139","6.68606",2022-04-28 20:00:00
"7039","20:05:00",2022-04-28,"--------","4.84561","1.39838","13.8139","6.68606",2022-04-28 20:05:00
"7040","20:10:00",2022-04-28,"--------","5.3096","0.218558","13.8139","6.68606",2022-04-28 20:10:00
"7041","20:15:00",2022-04-28,"--------","6.19184","0.663262","13.8139","6.68606",2022-04-28 20:15:00
"7042","20:20:00",2022-04-28,"--------","6.05178","3.84292","13.8139","6.68606",2022-04-28 20:20:00
"7043","20:25:00",2022-04-28,"--------","4.48981","2.86258","13.8139","6.68606",2022-04-28 20:25:00
"7044","20:30:00",2022-04-28,"--------","0.0353621","4.02596","13.8139","6.68606",2022-04-28 20:30:00
"7045","20:35:00",2022-04-28,"--------","-4.80575","6.36652","13.8139","6.68606",2022-04-28 20:35:00
"7046","20:40:00",2022-04-28,"--------","-3.40731","5.04313","13.8139","6.68606",2022-04-28 20:40:00
"7047","20:45:00",2022-04-28,"--------","-0.948879","2.75758","13.8139","6.68606",2022-04-28 20:45:00
"7048","20:50:00",2022-04-28,"--------","0.863044","-1.25006","13.8139","6.68606",2022-04-28 20:50:00
"7049","20:55:00",2022-04-28,"--------","1.51219","-0.759899","13.8139","6.68606",2022-04-28 20:55:00
"7050","21:00:00",2022-04-28,"--------","2.82959","-2.06619","13.8139","6.68606",2022-04-28 21:00:00
"7051","21:05:00",2022-04-28,"--------","3.07659","-1.62196","13.8139","6.68606",2022-04-28 21:05:00
"7052","21:10:00",2022-04-28,"--------","4.68321","0.0668976","13.8139","6.68606",2022-04-28 21:10:00
"7053","21:15:00",2022-04-28,"--------","4.15612","2.58494","13.8139","6.68606",2022-04-28 21:15:00
"7054","21:20:00",2022-04-28,"--------","3.4377","1.16825","13.8139","6.68606",2022-04-28 21:20:00
"7055","21:25:00",2022-04-28,"--------","2.92574","0.0168247","13.8139","6.68606",2022-04-28 21:25:00
"7056","21:30:00",2022-04-28,"--------","4.02754","2.8022","13.8139","6.68606",2022-04-28 21:30:00
"7057","21:35:00",2022-04-28,"--------","5.4626","4.88573","13.8139","6.68606",2022-04-28 21:35:00
"7058","21:40:00",2022-04-28,"--------","7.34564","5.66896","13.8139","6.68606",2022-04-28 21:40:00
"7059","21:45:00",2022-04-28,"--------","9.26232","9.22222","13.8139","6.68606",2022-04-28 21:45:00
"7060","21:50:00",2022-04-28,"--------","8.4711","10.0714","13.8139","6.68606",2022-04-28 21:50:00
"7061","21:55:00",2022-04-28,"--------","8.38908","9.60381","13.8139","6.68606",2022-04-28 21:55:00
"7062","22:00:00",2022-04-28,"--------","7.51251","13.3919","13.8139","6.68606",2022-04-28 22:00:00
"7063","22:05:00",2022-04-28,"--------","7.61779","8.66872","13.8139","6.68606",2022-04-28 22:05:00
"7064","22:10:00",2022-04-28,"--------","10.1645","3.52594","13.8139","6.68606",2022-04-28 22:10:00
"7065","22:15:00",2022-04-28,"--------","11.2464","0.720622","13.8139","6.68606",2022-04-28 22:15:00
"7066","22:20:00",2022-04-28,"--------","10.4221","0.152067","13.8139","6.68606",2022-04-28 22:20:00
"7067","22:25:00",2022-04-28,"--------","10.2036","3.6324","13.8139","6.68606",2022-04-28 22:25:00
"7068","22:30:00",2022-04-28,"--------","6.49108","2.66555","13.8139","6.68606",2022-04-28 22:30:00
"7069","22:35:00",2022-04-28,"--------","4.26412","4.12913","13.8139","6.68606",2022-04-28 22:35:00
"7070","22:40:00",2022-04-28,"--------","4.14006","6.46327","13.8139","6.68606",2022-04-28 22:40:00
"7071","22:45:00",2022-04-28,"--------","4.69302","5.2631","13.8139","6.68606",2022-04-28 22:45:00
"7072","22:50:00",2022-04-28,"--------","1.93733","5.2881","13.8139","6.68606",2022-04-28 22:50:00
"7073","22:55:00",2022-04-28,"--------","4.60582","3.35417","13.8139","6.68606",2022-04-28 22:55:00
"7074","23:00:00",2022-04-28,"--------","7.35369","0.388022","13.8139","6.68606",2022-04-28 23:00:00
"7075","23:05:00",2022-04-28,"--------","10.7763","2.37826","13.8139","6.68606",2022-04-28 23:05:00
"7076","23:10:00",2022-04-28,"--------","9.394","2.36197","13.8139","6.68606",2022-04-28 23:10:00
"7077","23:15:00",2022-04-28,"--------","7.87779","1.19451","13.8139","6.68606",2022-04-28 23:15:00
"7078","23:20:00",2022-04-28,"--------","11.1361","1.2457","13.8139","6.68606",2022-04-28 23:20:00
"7079","23:25:00",2022-04-28,"--------","10.5525","3.94928","13.8139","6.68606",2022-04-28 23:25:00
"7080","23:30:00",2022-04-28,"--------","11.307","5.61552","13.8139","6.68606",2022-04-28 23:30:00
"7081","23:35:00",2022-04-28,"--------","9.5104","3.19402","13.8139","6.68606",2022-04-28 23:35:00
"7082","23:40:00",2022-04-28,"--------","7.59011","2.15489","13.8139","6.68606",2022-04-28 23:40:00
"7083","23:45:00",2022-04-28,"--------","8.4924","4.42889","13.8139","6.68606",2022-04-28 23:45:00
